"iddate","year","idgeo","isoalpha3","fuente","indicator","area","quintile","sex","education_level","age","ethnicity","disability","migration","value","level","se","cv","sample","quality_check"
"year",2012,"country","SLV","SLV-EHPM","tasa_sspublicos","urban","Total","Total","Total","15_24","Total","Total","Total",0.00267772217856995,777,9.59340471685966e-05,3.58267365958893,3556,""
"year",2012,"country","SLV","SLV-EHPM","tasa_sspublicos","rural","Total","Total","Total","25_64","Total","Total","Total",0.00293506520995241,1664,7.18460366018697e-05,2.44785146027589,9924,""
"year",2012,"country","SLV","SLV-EHPM","tasa_sspublicos","urban","Total","Total","Total","25_64","Total","Total","Total",0.00629000490487447,8233,6.91037722646817e-05,1.09862827310563,14000,""
"year",2012,"country","SLV","SLV-EHPM","tasa_sspublicos","rural","Total","Total","Total","65+","Total","Total","Total",0.00176948991050464,104,0.000173359178696184,9.79712727758605,1061,""
"year",2012,"country","SLV","SLV-EHPM","tasa_sspublicos","rural","Total","men","Total","Total","Total","Total","Total",0.00297567143355424,1911,6.79684725419209e-05,2.28413902743077,11349,""
"year",2012,"country","SLV","SLV-EHPM","tasa_sspublicos","urban","Total","men","Total","Total","Total","Total","Total",0.00766457795072584,7010,9.11923659609869e-05,1.18978979073924,10291,""
"year",2012,"country","SLV","SLV-EHPM","tasa_sspublicos","urban","Total","women","Total","Total","Total","Total","Total",0.00248428071378353,2000,5.54811614521446e-05,2.23328874004932,8716,""
"year",2012,"country","SLV","SLV-EHPM","tasa_sspublicos","rural","Total","Total","Total","Total","Total","Total","Total",0.00206789535648741,1911,4.72551027451015e-05,2.28517862844716,16340,""
"year",2012,"country","SLV","SLV-EHPM","tasa_sspublicos","urban","Total","Total","Total","Total","Total","Total","Total",0.00523941083668332,9010,5.50527913499357e-05,1.0507439303001,19007,""
"year",2012,"country","SLV","SLV-EHPM","tasa_sspublicos","Total","quintile_2","men","Total","15_29","Total","Total","Total",0.000648377937263845,58,8.51085893968126e-05,13.1263857860387,1450,""
"year",2012,"country","SLV","SLV-EHPM","tasa_sspublicos","Total","quintile_3","men","Total","15_29","Total","Total","Total",0.00214245477296444,232,0.000140508288285752,6.55828491965485,1652,""
"year",2012,"country","SLV","SLV-EHPM","tasa_sspublicos","Total","quintile_4","men","Total","15_29","Total","Total","Total",0.0040139878546316,427,0.000193860235570577,4.82961689450278,1573,""
"year",2012,"country","SLV","SLV-EHPM","tasa_sspublicos","Total","quintile_5","men","Total","15_29","Total","Total","Total",0.00867215438050271,1181,0.000251252680867154,2.89723487201793,1587,""
"year",2012,"country","SLV","SLV-EHPM","tasa_sspublicos","Total","quintile_3","women","Total","15_29","Total","Total","Total",0.000392163549250627,23,8.17557171638652e-05,20.8473524171458,856,""
"year",2012,"country","SLV","SLV-EHPM","tasa_sspublicos","Total","quintile_4","women","Total","15_29","Total","Total","Total",0.00262574013049928,200,0.000185423947187114,7.06177831664766,963,""
"year",2012,"country","SLV","SLV-EHPM","tasa_sspublicos","Total","quintile_5","women","Total","15_29","Total","Total","Total",0.00172735220079416,164,0.000134766999606807,7.80194100223724,1074,""
"year",2012,"country","SLV","SLV-EHPM","tasa_sspublicos","Total","quintile_2","Total","Total","15_29","Total","Total","Total",0.000432467900442907,58,5.67735369840353e-05,13.1278036880636,2117,""
"year",2012,"country","SLV","SLV-EHPM","tasa_sspublicos","Total","quintile_3","Total","Total","15_29","Total","Total","Total",0.00152753150908132,255,9.55846456156267e-05,6.25745819627069,2508,""
"year",2012,"country","SLV","SLV-EHPM","tasa_sspublicos","Total","quintile_4","Total","Total","15_29","Total","Total","Total",0.00343473187726996,627,0.0001369342047448,3.98675092082121,2536,""
"year",2012,"country","SLV","SLV-EHPM","tasa_sspublicos","Total","quintile_5","Total","Total","15_29","Total","Total","Total",0.00581933663888961,1345,0.000158214030720044,2.71876401964319,2661,""
"year",2012,"country","SLV","SLV-EHPM","tasa_sspublicos","Total","quintile_1","men","Total","15_64","Total","Total","Total",0.00240748650642644,434,0.00011542385831679,4.7943719729553,3129,""
"year",2012,"country","SLV","SLV-EHPM","tasa_sspublicos","Total","quintile_2","men","Total","15_64","Total","Total","Total",0.00327069990150198,694,0.00012395086879892,3.78973530228189,3251,""
"year",2012,"country","SLV","SLV-EHPM","tasa_sspublicos","Total","quintile_3","men","Total","15_64","Total","Total","Total",0.00335166657667178,869,0.000113506803295949,3.38657801124902,3737,""
"year",2012,"country","SLV","SLV-EHPM","tasa_sspublicos","Total","quintile_4","men","Total","15_64","Total","Total","Total",0.00820473232813263,2317,0.000169751029218116,2.06894048982035,3791,""
"year",2012,"country","SLV","SLV-EHPM","tasa_sspublicos","Total","quintile_5","men","Total","15_64","Total","Total","Total",0.0107360244522911,4503,0.000159128736947941,1.4821942484863,4574,""
"year",2012,"country","SLV","SLV-EHPM","tasa_sspublicos","Total","quintile_1","women","Total","15_64","Total","Total","Total",0.000643257151505978,51,9.00450427778287e-05,13.9982964148968,1299,""
"year",2012,"country","SLV","SLV-EHPM","tasa_sspublicos","Total","quintile_3","women","Total","15_64","Total","Total","Total",0.000407825907276702,75,4.70820758870416e-05,11.544650559705,2505,""
"year",2012,"country","SLV","SLV-EHPM","tasa_sspublicos","Total","quintile_4","women","Total","15_64","Total","Total","Total",0.00082422224328568,200,5.82572904144708e-05,7.06815314547129,2975,""
"year",2012,"country","SLV","SLV-EHPM","tasa_sspublicos","Total","quintile_5","women","Total","15_64","Total","Total","Total",0.00459023765585283,1674,0.000111933064079677,2.43850258900986,3912,""
"year",2012,"country","SLV","SLV-EHPM","tasa_sspublicos","Total","quintile_1","Total","Total","15_64","Total","Total","Total",0.00186858276665832,485,8.4768662870545e-05,4.53652170955965,4428,""
"year",2012,"country","SLV","SLV-EHPM","tasa_sspublicos","Total","quintile_2","Total","Total","15_64","Total","Total","Total",0.0020226513636867,694,7.67011081356638e-05,3.79210720704037,5116,""
"year",2012,"country","SLV","SLV-EHPM","tasa_sspublicos","Total","quintile_3","Total","Total","15_64","Total","Total","Total",0.00213007924616857,944,6.92542977259835e-05,3.25125451790365,6242,""
"year",2012,"country","SLV","SLV-EHPM","tasa_sspublicos","Total","quintile_4","Total","Total","15_64","Total","Total","Total",0.00479382002891148,2517,9.53227690832952e-05,1.98845114143636,6766,""
"year",2012,"country","SLV","SLV-EHPM","tasa_sspublicos","Total","quintile_5","Total","Total","15_64","Total","Total","Total",0.00787766095832759,6177,9.98369026910145e-05,1.26734195872539,8486,""
"year",2012,"country","SLV","SLV-EHPM","tasa_sspublicos","Total","quintile_3","men","Total","15_24","Total","Total","Total",0.00267798824297845,205,0.000186788200294926,6.97494474759835,1193,""
"year",2012,"country","SLV","SLV-EHPM","tasa_sspublicos","Total","quintile_4","men","Total","15_24","Total","Total","Total",0.00545088611841002,390,0.000275263053106921,5.04987715992153,1109,""
"year",2012,"country","SLV","SLV-EHPM","tasa_sspublicos","Total","quintile_5","men","Total","15_24","Total","Total","Total",0.00168700064780825,125,0.000150762595638879,8.93672422916671,922,""
"year",2012,"country","SLV","SLV-EHPM","tasa_sspublicos","Total","quintile_1","men","Total","25_64","Total","Total","Total",0.00350033874245895,434,0.000167727312310366,4.79174516099946,2095,""
"year",2012,"country","SLV","SLV-EHPM","tasa_sspublicos","Total","quintile_2","men","Total","25_64","Total","Total","Total",0.0046636023976561,694,0.000176614649806671,3.78708634971619,2226,""
"year",2012,"country","SLV","SLV-EHPM","tasa_sspublicos","Total","quintile_3","men","Total","25_64","Total","Total","Total",0.00363389593047438,664,0.000140766048071337,3.87369508551007,2544,""
"year",2012,"country","SLV","SLV-EHPM","tasa_sspublicos","Total","quintile_4","men","Total","25_64","Total","Total","Total",0.00913919848233341,1927,0.000207239996366692,2.26759487461946,2682,""
"year",2012,"country","SLV","SLV-EHPM","tasa_sspublicos","Total","quintile_5","men","Total","25_64","Total","Total","Total",0.0126776184146896,4378,0.000190383491931258,1.50172915530144,3652,""
"year",2012,"country","SLV","SLV-EHPM","tasa_sspublicos","Total","quintile_3","men","Total","65+","Total","Total","Total",0.00243335914168787,44,0.000366396091463609,15.0572139223749,255,""
"year",2012,"country","SLV","SLV-EHPM","tasa_sspublicos","Total","quintile_4","men","Total","65+","Total","Total","Total",0.00282792100673988,60,0.000364566453659262,12.8916774121476,283,""
"year",2012,"country","SLV","SLV-EHPM","tasa_sspublicos","Total","quintile_4","women","Total","15_24","Total","Total","Total",0.00430070531567177,200,0.000303451149956376,7.05584613878565,608,""
"year",2012,"country","SLV","SLV-EHPM","tasa_sspublicos","Total","quintile_1","women","Total","25_64","Total","Total","Total",0.000842376492740697,51,0.000117906610328468,13.9969017825813,996,""
"year",2012,"country","SLV","SLV-EHPM","tasa_sspublicos","Total","quintile_3","women","Total","25_64","Total","Total","Total",0.000513164376813181,75,5.92399124594028e-05,11.5440422476888,1956,""
"year",2012,"country","SLV","SLV-EHPM","tasa_sspublicos","Total","quintile_5","women","Total","25_64","Total","Total","Total",0.00530997030984343,1674,0.000129436943292999,2.43762084795565,3317,""
"year",2012,"country","SLV","SLV-EHPM","tasa_sspublicos","Total","quintile_3","Total","Total","15_24","Total","Total","Total",0.00179352580927384,205,0.000125152892477899,6.97803688303602,1742,""
"year",2012,"country","SLV","SLV-EHPM","tasa_sspublicos","Total","quintile_4","Total","Total","15_24","Total","Total","Total",0.00499779758072714,590,0.000205241262604829,4.10663415813988,1717,""
"year",2012,"country","SLV","SLV-EHPM","tasa_sspublicos","Total","quintile_5","Total","Total","15_24","Total","Total","Total",0.00101192451852631,125,9.0463474589963e-05,8.93974530053949,1517,""
"year",2012,"country","SLV","SLV-EHPM","tasa_sspublicos","Total","quintile_1","Total","Total","25_64","Total","Total","Total",0.00262828467845511,485,0.000119187320945019,4.53479495284646,3091,""
"year",2012,"country","SLV","SLV-EHPM","tasa_sspublicos","Total","quintile_2","Total","Total","25_64","Total","Total","Total",0.00274981080192249,694,0.000104237777281292,3.79072542766999,3656,""
"year",2012,"country","SLV","SLV-EHPM","tasa_sspublicos","Total","quintile_3","Total","Total","25_64","Total","Total","Total",0.00224704751942982,739,8.25660576278463e-05,3.67442419058398,4500,""
"year",2012,"country","SLV","SLV-EHPM","tasa_sspublicos","Total","quintile_4","Total","Total","25_64","Total","Total","Total",0.00473465536770361,1927,0.000107601160724886,2.27262920673937,5049,""
"year",2012,"country","SLV","SLV-EHPM","tasa_sspublicos","Total","quintile_5","Total","Total","25_64","Total","Total","Total",0.00916152100625351,6052,0.000117224814462835,1.27953441773281,6969,""
"year",2012,"country","SLV","SLV-EHPM","tasa_sspublicos","Total","quintile_3","Total","Total","65+","Total","Total","Total",0.00169348010160881,44,0.000255085465425757,15.0627967333909,376,""
"year",2012,"country","SLV","SLV-EHPM","tasa_sspublicos","Total","quintile_4","Total","Total","65+","Total","Total","Total",0.00184626746261308,60,0.000238131971991082,12.898021376277,422,""
"year",2012,"country","SLV","SLV-EHPM","tasa_sspublicos","Total","quintile_1","men","Total","Total","Total","Total","Total",0.00200133729911692,434,9.59710849132934e-05,4.79534783844983,3791,""
"year",2012,"country","SLV","SLV-EHPM","tasa_sspublicos","Total","quintile_2","men","Total","Total","Total","Total","Total",0.00291627271772245,694,0.000110538664688164,3.79040903878471,3691,""
"year",2012,"country","SLV","SLV-EHPM","tasa_sspublicos","Total","quintile_3","men","Total","Total","Total","Total","Total",0.00316252905335426,913,0.000104498802218896,3.30427959572615,4143,""
"year",2012,"country","SLV","SLV-EHPM","tasa_sspublicos","Total","quintile_4","men","Total","Total","Total","Total","Total",0.0076852196123442,2377,0.000157024139309071,2.04319651525448,4169,""
"year",2012,"country","SLV","SLV-EHPM","tasa_sspublicos","Total","quintile_5","men","Total","Total","Total","Total","Total",0.0100717750972397,4503,0.000149333381535695,1.48269178068344,4911,""
"year",2012,"country","SLV","SLV-EHPM","tasa_sspublicos","Total","quintile_1","women","Total","Total","Total","Total","Total",0.000576629543784273,51,8.07210034748353e-05,13.9987630437879,1443,""
"year",2012,"country","SLV","SLV-EHPM","tasa_sspublicos","Total","quintile_3","women","Total","Total","Total","Total","Total",0.000382229878145115,75,4.4127668732749e-05,11.5447983676451,2704,""
"year",2012,"country","SLV","SLV-EHPM","tasa_sspublicos","Total","quintile_4","women","Total","Total","Total","Total","Total",0.000772015965290162,200,5.4568696267601e-05,7.06833779623862,3178,""
"year",2012,"country","SLV","SLV-EHPM","tasa_sspublicos","Total","quintile_5","women","Total","Total","Total","Total","Total",0.00430892467361311,1674,0.000105088086061925,2.43884713755756,4169,""
"year",2012,"country","SLV","SLV-EHPM","tasa_sspublicos","Total","quintile_1","Total","Total","Total","Total","Total","Total",0.00158860137569604,485,7.20773532089757e-05,4.53715792468047,5234,""
"year",2012,"country","SLV","SLV-EHPM","tasa_sspublicos","Total","quintile_2","Total","Total","Total","Total","Total","Total",0.00183535733931367,694,6.96052485544312e-05,3.7924630295951,5712,""
"year",2012,"country","SLV","SLV-EHPM","tasa_sspublicos","Total","quintile_3","Total","Total","Total","Total","Total","Total",0.00203749149326679,988,6.47551695593515e-05,3.17818110030619,6847,""
"year",2012,"country","SLV","SLV-EHPM","tasa_sspublicos","Total","quintile_4","Total","Total","Total","Total","Total","Total",0.00453412203949278,2577,8.91146662869812e-05,1.96542275463212,7347,""
"year",2012,"country","SLV","SLV-EHPM","tasa_sspublicos","Total","quintile_5","Total","Total","Total","Total","Total","Total",0.00739240797188085,6177,9.37099966452783e-05,1.26765185311378,9080,""
"year",2012,"country","SLV","SLV-EHPM","tasa_sspublicos","Total","Total","men","Total","15_29","Total","Total","Total",0.003557971693692,1898,8.15230469362922e-05,2.29127868220048,7927,""
"year",2012,"country","SLV","SLV-EHPM","tasa_sspublicos","Total","Total","women","Total","15_29","Total","Total","Total",0.00125115578344336,387,6.356002365052e-05,5.08010469132738,4105,""
"year",2012,"country","SLV","SLV-EHPM","tasa_sspublicos","Total","Total","Total","Total","15_29","Total","Total","Total",0.00271131657261107,2285,5.66431728112588e-05,2.0891390324336,12032,""
"year",2012,"country","SLV","SLV-EHPM","tasa_sspublicos","Total","Total","men","Total","15_64","Total","Total","Total",0.00628638000906916,8817,6.67376378899573e-05,1.06162271122136,19274,""
"year",2012,"country","SLV","SLV-EHPM","tasa_sspublicos","Total","Total","women","Total","15_64","Total","Total","Total",0.00197068992869058,2000,4.40225248401102e-05,2.23386359260286,12729,""
"year",2012,"country","SLV","SLV-EHPM","tasa_sspublicos","Total","Total","Total","Total","15_64","Total","Total","Total",0.00447458849877287,10817,4.29265377978016e-05,0.959340458001311,32003,""
"year",2012,"country","SLV","SLV-EHPM","tasa_sspublicos","Total","Total","men","Total","15_24","Total","Total","Total",0.00201663160901995,720,7.50796040780046e-05,3.72302029494084,5532,""
"year",2012,"country","SLV","SLV-EHPM","tasa_sspublicos","Total","Total","men","Total","25_64","Total","Total","Total",0.00774443461418904,8097,8.57313020177825e-05,1.10700530495421,13742,""
"year",2012,"country","SLV","SLV-EHPM","tasa_sspublicos","Total","Total","men","Total","65+","Total","Total","Total",0.00102826746818798,104,0.000100778067477729,9.80076396419713,1474,""
"year",2012,"country","SLV","SLV-EHPM","tasa_sspublicos","Total","Total","women","Total","15_24","Total","Total","Total",0.0010836701741458,200,7.65855223905601e-05,7.06723542067849,2547,""
"year",2012,"country","SLV","SLV-EHPM","tasa_sspublicos","Total","Total","women","Total","25_64","Total","Total","Total",0.00216785195979839,1800,5.10413455570498e-05,2.35446637978899,10182,""
"year",2012,"country","SLV","SLV-EHPM","tasa_sspublicos","Total","Total","Total","Total","15_24","Total","Total","Total",0.00169870510663991,920,5.59570609592426e-05,3.29410094433209,8079,""
"year",2012,"country","SLV","SLV-EHPM","tasa_sspublicos","Total","Total","Total","Total","25_64","Total","Total","Total",0.0052760363357216,9897,5.28941062156908e-05,1.00253491162616,23924,""
"year",2012,"country","SLV","SLV-EHPM","tasa_sspublicos","Total","Total","Total","Total","65+","Total","Total","Total",0.000685554574099221,104,6.72011098845987e-05,9.80244497280133,2116,""
"year",2012,"country","SLV","SLV-EHPM","tasa_sspublicos","Total","Total","men","Total","Total","Total","Total","Total",0.00573032589181047,8921,6.04957198162527e-05,1.0557116812974,21640,""
"year",2012,"country","SLV","SLV-EHPM","tasa_sspublicos","Total","Total","women","Total","Total","Total","Total","Total",0.00183995687141093,2000,4.11048185903459e-05,2.23400989604857,13707,""
"year",2012,"country","SLV","SLV-EHPM","tasa_sspublicos","Total","Total","Total","Total","Total","Total","Total","Total",0.00413081689258628,10921,3.94462649592185e-05,0.954926494805762,35347,""
"year",2012,"country","SLV","SLV-EHPM","tasa_trabagricola","rural","quintile_1","men","Total","15_29","Total","Total","Total",0.885199335548173,53289,0.00129925529329826,0.14677544832246,1102,""
"year",2012,"country","SLV","SLV-EHPM","tasa_trabagricola","urban","quintile_1","men","Total","15_29","Total","Total","Total",0.669693349263242,8408,0.00419747669565649,0.626775926664691,218,""
"year",2012,"country","SLV","SLV-EHPM","tasa_trabagricola","rural","quintile_2","men","Total","15_29","Total","Total","Total",0.712758032743465,43057,0.00184095928295908,0.258286711392514,1045,""
"year",2012,"country","SLV","SLV-EHPM","tasa_trabagricola","urban","quintile_2","men","Total","15_29","Total","Total","Total",0.266930624892408,7753,0.00259558974437149,0.972383646656392,405,""
"year",2012,"country","SLV","SLV-EHPM","tasa_trabagricola","rural","quintile_3","men","Total","15_29","Total","Total","Total",0.540740885620404,27647,0.00220391120905734,0.407572511652922,938,""
"year",2012,"country","SLV","SLV-EHPM","tasa_trabagricola","urban","quintile_3","men","Total","15_29","Total","Total","Total",0.170471841704718,9744,0.00157289445654808,0.922671123171505,714,""
"year",2012,"country","SLV","SLV-EHPM","tasa_trabagricola","rural","quintile_4","men","Total","15_29","Total","Total","Total",0.411963247702981,15379,0.00254739715788653,0.61835544119294,693,""
"year",2012,"country","SLV","SLV-EHPM","tasa_trabagricola","urban","quintile_4","men","Total","15_29","Total","Total","Total",0.104334728518256,7204,0.00116336208558503,1.11502862192378,880,""
"year",2012,"country","SLV","SLV-EHPM","tasa_trabagricola","rural","quintile_5","men","Total","15_29","Total","Total","Total",0.239150296939242,6282,0.00263191219350434,1.10052641672989,481,""
"year",2012,"country","SLV","SLV-EHPM","tasa_trabagricola","urban","quintile_5","men","Total","15_29","Total","Total","Total",0.0316062411863713,3474,0.000527696159818513,1.66959480156741,1106,""
"year",2012,"country","SLV","SLV-EHPM","tasa_trabagricola","rural","quintile_1","women","Total","15_29","Total","Total","Total",0.205921787709497,3686,0.0030224301615326,1.4677563725294,318,""
"year",2012,"country","SLV","SLV-EHPM","tasa_trabagricola","urban","quintile_1","women","Total","15_29","Total","Total","Total",0.118908767421172,1203,0.0032180404854097,2.70631052293349,137,""
"year",2012,"country","SLV","SLV-EHPM","tasa_trabagricola","rural","quintile_2","women","Total","15_29","Total","Total","Total",0.189036171646821,4207,0.00262457748698983,1.38839961903871,378,""
"year",2012,"country","SLV","SLV-EHPM","tasa_trabagricola","urban","quintile_2","women","Total","15_29","Total","Total","Total",0.0494532470430707,1108,0.00144847723255724,2.92898306818095,289,""
"year",2012,"country","SLV","SLV-EHPM","tasa_trabagricola","rural","quintile_3","women","Total","15_29","Total","Total","Total",0.0876686369173848,1943,0.00189969620981678,2.16690515173285,410,""
"year",2012,"country","SLV","SLV-EHPM","tasa_trabagricola","urban","quintile_3","women","Total","15_29","Total","Total","Total",0.0457983884229567,1671,0.00109441501807245,2.38963652599589,446,""
"year",2012,"country","SLV","SLV-EHPM","tasa_trabagricola","rural","quintile_4","women","Total","15_29","Total","Total","Total",0.0718304674764684,1366,0.00187239295073706,2.60668350982187,348,""
"year",2012,"country","SLV","SLV-EHPM","tasa_trabagricola","urban","quintile_4","women","Total","15_29","Total","Total","Total",0.00715635498320269,409,0.00035259053617611,4.92695704731957,615,""
"year",2012,"country","SLV","SLV-EHPM","tasa_trabagricola","rural","quintile_5","women","Total","15_29","Total","Total","Total",0.0225530331224414,303,0.00128094429892259,5.67969856634486,239,""
"year",2012,"country","SLV","SLV-EHPM","tasa_trabagricola","urban","quintile_5","women","Total","15_29","Total","Total","Total",0.00347205182313393,283,0.000206033444215596,5.93405440675789,835,""
"year",2012,"country","SLV","SLV-EHPM","tasa_trabagricola","rural","quintile_1","Total","Total","15_29","Total","Total","Total",0.729513444302177,56975,0.00158951260008221,0.217886676729129,1420,""
"year",2012,"country","SLV","SLV-EHPM","tasa_trabagricola","urban","quintile_1","Total","Total","15_29","Total","Total","Total",0.423914961185603,9611,0.00328199378264728,0.774210415567361,355,""
"year",2012,"country","SLV","SLV-EHPM","tasa_trabagricola","rural","quintile_2","Total","Total","15_29","Total","Total","Total",0.571760379367076,47264,0.00172104506865449,0.301008102478112,1423,""
"year",2012,"country","SLV","SLV-EHPM","tasa_trabagricola","urban","quintile_2","Total","Total","15_29","Total","Total","Total",0.172225461613217,8861,0.00166460816697778,0.966528497810706,694,""
"year",2012,"country","SLV","SLV-EHPM","tasa_trabagricola","rural","quintile_3","Total","Total","15_29","Total","Total","Total",0.403733064086996,29590,0.0018123505294906,0.448898217833374,1348,""
"year",2012,"country","SLV","SLV-EHPM","tasa_trabagricola","urban","quintile_3","Total","Total","15_29","Total","Total","Total",0.121896524107,11415,0.00106911940451569,0.877071280209125,1160,""
"year",2012,"country","SLV","SLV-EHPM","tasa_trabagricola","rural","quintile_4","Total","Total","15_29","Total","Total","Total",0.297171150706325,16745,0.00192525765974405,0.64786156232462,1041,""
"year",2012,"country","SLV","SLV-EHPM","tasa_trabagricola","urban","quintile_4","Total","Total","15_29","Total","Total","Total",0.0603253591549854,7613,0.000670209770239699,1.11099176138815,1495,""
"year",2012,"country","SLV","SLV-EHPM","tasa_trabagricola","rural","quintile_5","Total","Total","15_29","Total","Total","Total",0.165856484396645,6585,0.00186670183731773,1.12549222546736,720,""
"year",2012,"country","SLV","SLV-EHPM","tasa_trabagricola","urban","quintile_5","Total","Total","15_29","Total","Total","Total",0.019626690627563,3757,0.000317045956583791,1.61538163819907,1941,""
"year",2012,"country","SLV","SLV-EHPM","tasa_trabagricola","rural","quintile_1","men","Total","15_64","Total","Total","Total",0.867051288388614,122784,0.000902227303344507,0.10405697049609,2542,""
"year",2012,"country","SLV","SLV-EHPM","tasa_trabagricola","urban","quintile_1","men","Total","15_64","Total","Total","Total",0.553854112778065,21412,0.00252816383529394,0.456467466245393,587,""
"year",2012,"country","SLV","SLV-EHPM","tasa_trabagricola","rural","quintile_2","men","Total","15_64","Total","Total","Total",0.671211020188936,84978,0.00132027515820153,0.196700459094055,2136,""
"year",2012,"country","SLV","SLV-EHPM","tasa_trabagricola","urban","quintile_2","men","Total","15_64","Total","Total","Total",0.231354357757966,19800,0.0014414785152494,0.623060887730252,1115,""
"year",2012,"country","SLV","SLV-EHPM","tasa_trabagricola","rural","quintile_3","men","Total","15_64","Total","Total","Total",0.511054104477612,54785,0.0015267448018768,0.298744259854326,1915,""
"year",2012,"country","SLV","SLV-EHPM","tasa_trabagricola","urban","quintile_3","men","Total","15_64","Total","Total","Total",0.140701237555401,21397,0.000891648261558505,0.63371742640673,1822,""
"year",2012,"country","SLV","SLV-EHPM","tasa_trabagricola","rural","quintile_4","men","Total","15_64","Total","Total","Total",0.378900319434492,31196,0.00169065957522919,0.446201675879424,1479,""
"year",2012,"country","SLV","SLV-EHPM","tasa_trabagricola","urban","quintile_4","men","Total","15_64","Total","Total","Total",0.0829780321395546,16601,0.000616716937646539,0.743229167702276,2312,""
"year",2012,"country","SLV","SLV-EHPM","tasa_trabagricola","rural","quintile_5","men","Total","15_64","Total","Total","Total",0.24562252884693,15220,0.00172923981821577,0.704023293927334,1112,""
"year",2012,"country","SLV","SLV-EHPM","tasa_trabagricola","urban","quintile_5","men","Total","15_64","Total","Total","Total",0.0309038112928854,11047,0.0002894498367784,0.936615338591055,3462,""
"year",2012,"country","SLV","SLV-EHPM","tasa_trabagricola","rural","quintile_1","women","Total","15_64","Total","Total","Total",0.215334054583682,10549,0.00185716065388655,0.862455619236404,880,""
"year",2012,"country","SLV","SLV-EHPM","tasa_trabagricola","urban","quintile_1","women","Total","15_64","Total","Total","Total",0.0750288826539033,2273,0.00151353631963151,2.01727157075392,419,""
"year",2012,"country","SLV","SLV-EHPM","tasa_trabagricola","rural","quintile_2","women","Total","15_64","Total","Total","Total",0.174629705364605,9821,0.00160090176321492,0.916740802987923,965,""
"year",2012,"country","SLV","SLV-EHPM","tasa_trabagricola","urban","quintile_2","women","Total","15_64","Total","Total","Total",0.0402608183376178,3007,0.00071927091090078,1.78652829375981,900,""
"year",2012,"country","SLV","SLV-EHPM","tasa_trabagricola","rural","quintile_3","women","Total","15_64","Total","Total","Total",0.11932025019029,7211,0.00131863747109294,1.10512462804092,1047,""
"year",2012,"country","SLV","SLV-EHPM","tasa_trabagricola","urban","quintile_3","women","Total","15_64","Total","Total","Total",0.0318625068843749,3934,0.000499840318067771,1.56874134192149,1458,""
"year",2012,"country","SLV","SLV-EHPM","tasa_trabagricola","rural","quintile_4","women","Total","15_64","Total","Total","Total",0.0781753674607197,3856,0.00120871962419574,1.54616430143814,898,""
"year",2012,"country","SLV","SLV-EHPM","tasa_trabagricola","urban","quintile_4","women","Total","15_64","Total","Total","Total",0.00918646031614665,1776,0.000216981490885893,2.36197058952635,2077,""
"year",2012,"country","SLV","SLV-EHPM","tasa_trabagricola","rural","quintile_5","women","Total","15_64","Total","Total","Total",0.0619763876481808,2567,0.00118473224927874,1.91158648355575,751,""
"year",2012,"country","SLV","SLV-EHPM","tasa_trabagricola","urban","quintile_5","women","Total","15_64","Total","Total","Total",0.00160547904525038,519,7.04161144497558e-05,4.38598776222421,3161,""
"year",2012,"country","SLV","SLV-EHPM","tasa_trabagricola","rural","quintile_1","Total","Total","15_64","Total","Total","Total",0.699543546694648,133333,0.00105011460168207,0.150114257596096,3422,""
"year",2012,"country","SLV","SLV-EHPM","tasa_trabagricola","urban","quintile_1","Total","Total","15_64","Total","Total","Total",0.34348488144442,23685,0.00180839499991671,0.52648459877246,1006,""
"year",2012,"country","SLV","SLV-EHPM","tasa_trabagricola","rural","quintile_2","Total","Total","15_64","Total","Total","Total",0.518472131828946,94799,0.00116851489603893,0.225376606437246,3101,""
"year",2012,"country","SLV","SLV-EHPM","tasa_trabagricola","urban","quintile_2","Total","Total","15_64","Total","Total","Total",0.142302724759938,22807,0.00087266217026354,0.613243472137097,2015,""
"year",2012,"country","SLV","SLV-EHPM","tasa_trabagricola","rural","quintile_3","Total","Total","15_64","Total","Total","Total",0.369829509526707,61996,0.00117909489175839,0.318821203117985,2962,""
"year",2012,"country","SLV","SLV-EHPM","tasa_trabagricola","urban","quintile_3","Total","Total","15_64","Total","Total","Total",0.0919315385676231,25331,0.000550424374046708,0.598732907795105,3280,""
"year",2012,"country","SLV","SLV-EHPM","tasa_trabagricola","rural","quintile_4","Total","Total","15_64","Total","Total","Total",0.266235245864285,35052,0.00121811298134484,0.457532577022422,2377,""
"year",2012,"country","SLV","SLV-EHPM","tasa_trabagricola","urban","quintile_4","Total","Total","15_64","Total","Total","Total",0.0467141001492147,18377,0.000336451341682995,0.720235090921796,4389,""
"year",2012,"country","SLV","SLV-EHPM","tasa_trabagricola","rural","quintile_5","Total","Total","15_64","Total","Total","Total",0.172047899094637,17787,0.00117381762839411,0.682262111058056,1863,""
"year",2012,"country","SLV","SLV-EHPM","tasa_trabagricola","urban","quintile_5","Total","Total","15_64","Total","Total","Total",0.0169905337195842,11566,0.000156636971447209,0.921907304575494,6623,""
"year",2012,"country","SLV","SLV-EHPM","tasa_trabagricola","rural","quintile_1","men","Total","15_24","Total","Total","Total",0.892052119993296,42583,0.00142029697224704,0.159216814849082,876,""
