"iddate","year","idgeo","isoalpha3","fuente","indicator","area","quintile","sex","education_level","age","ethnicity","disability","migration","value","level","se","cv","sample","quality_check"
"year",2007,"country","SLV","SLV-EHPM","inglaboral_formales","rural","quintile_1","women","Total","Total","Total","Total","Total",175.614112256775,22,355.730121275638,6100.49213149706,3331.39999389648,""
"year",2007,"country","SLV","SLV-EHPM","inglaboral_formales","urban","quintile_1","women","Total","Total","Total","Total","Total",153.058362986609,13,400.096811315939,9798.19747776356,1845.69999980927,""
"year",2007,"country","SLV","SLV-EHPM","inglaboral_formales","rural","quintile_2","women","Total","Total","Total","Total","Total",176.275181980499,92,143.778996195495,5491.5777286635,16093.3999938965,""
"year",2007,"country","SLV","SLV-EHPM","inglaboral_formales","urban","quintile_2","women","Total","Total","Total","Total","Total",172.366910427373,89,203.253864058908,11697.2147359178,14953.799987793,""
"year",2007,"country","SLV","SLV-EHPM","inglaboral_formales","rural","quintile_3","women","Total","Total","Total","Total","Total",177.802518422136,116,105.330268599266,4206.8765474864,20815.1000061035,""
"year",2007,"country","SLV","SLV-EHPM","inglaboral_formales","urban","quintile_3","women","Total","Total","Total","Total","Total",185.341508251421,216,116.643642474219,9851.40129238979,42217.2199859619,""
"year",2007,"country","SLV","SLV-EHPM","inglaboral_formales","rural","quintile_4","women","Total","Total","Total","Total","Total",219.75449647189,162,154.833365264617,6294.81027164258,34337.5699920654,""
"year",2007,"country","SLV","SLV-EHPM","inglaboral_formales","urban","quintile_4","women","Total","Total","Total","Total","Total",228.407987297998,438,104.273257818149,9998.97696967436,103354.274002075,""
"year",2007,"country","SLV","SLV-EHPM","inglaboral_formales","rural","quintile_5","women","Total","Total","Total","Total","Total",333.498071184663,178,209.462843995841,5862.02513540925,60439.3499755859,""
"year",2007,"country","SLV","SLV-EHPM","inglaboral_formales","urban","quintile_5","women","Total","Total","Total","Total","Total",462.311648338112,1374,234.539763118988,20123.585321172,643838.097824097,""
"year",2007,"country","SLV","SLV-EHPM","inglaboral_formales","rural","quintile_1","Total","Total","Total","Total","Total","Total",153.799432080003,107,117.567414392049,5827.16979525801,16750.8999938965,""
"year",2007,"country","SLV","SLV-EHPM","inglaboral_formales","urban","quintile_1","Total","Total","Total","Total","Total","Total",169.461121156461,41,266.027263124085,10441.5177295521,6646.69999980927,""
"year",2007,"country","SLV","SLV-EHPM","inglaboral_formales","rural","quintile_2","Total","Total","Total","Total","Total","Total",191.652587542622,313,101.162917965006,7093.18823313514,58378.8399963379,""
"year",2007,"country","SLV","SLV-EHPM","inglaboral_formales","urban","quintile_2","Total","Total","Total","Total","Total","Total",181.246701180504,305,96.0767120089602,9745.69455162279,55436.799987793,""
"year",2007,"country","SLV","SLV-EHPM","inglaboral_formales","rural","quintile_3","Total","Total","Total","Total","Total","Total",211.916335695587,387,93.9701415573138,6422.24371508808,81375.5100097656,""
"year",2007,"country","SLV","SLV-EHPM","inglaboral_formales","urban","quintile_3","Total","Total","Total","Total","Total","Total",211.251733842106,582,79.5260475993106,9373.41739815364,127137.639984131,""
"year",2007,"country","SLV","SLV-EHPM","inglaboral_formales","rural","quintile_4","Total","Total","Total","Total","Total","Total",246.241528186838,509,98.1651052912323,6497.93361724994,123314.959991455,""
"year",2007,"country","SLV","SLV-EHPM","inglaboral_formales","urban","quintile_4","Total","Total","Total","Total","Total","Total",255.346903972608,1097,77.929536955644,10689.7422303167,288113.253982544,""
"year",2007,"country","SLV","SLV-EHPM","inglaboral_formales","rural","quintile_5","Total","Total","Total","Total","Total","Total",364.74381185647,438,254.737354975095,10718.5746737014,156711.680007935,""
"year",2007,"country","SLV","SLV-EHPM","inglaboral_formales","urban","quintile_5","Total","Total","Total","Total","Total","Total",536.622250467753,2849,226.535207996231,24207.0308100203,1437870.09786987,""
"year",2007,"country","SLV","SLV-EHPM","inglaboral_formales","rural","Total","men","Total","15_29","Total","Total","Total",216.624236500271,495,96.4371126687168,7556.81743067423,108359.070007324,""
"year",2007,"country","SLV","SLV-EHPM","inglaboral_formales","urban","Total","men","Total","15_29","Total","Total","Total",306.532420984695,864,182.775894580116,19019.3106716211,248636.529983521,""
"year",2007,"country","SLV","SLV-EHPM","inglaboral_formales","rural","Total","women","Total","15_29","Total","Total","Total",204.543749155609,303,95.1733389016164,5721.05685994169,61204.1499633789,""
"year",2007,"country","SLV","SLV-EHPM","inglaboral_formales","urban","Total","women","Total","15_29","Total","Total","Total",271.811038153229,702,144.043379888568,14699.1091725039,199218.567764282,""
"year",2007,"country","SLV","SLV-EHPM","inglaboral_formales","rural","Total","Total","Total","15_29","Total","Total","Total",212.467066153448,798,70.6604995559313,6970.6868011939,169563.219970703,""
"year",2007,"country","SLV","SLV-EHPM","inglaboral_formales","urban","Total","Total","Total","15_29","Total","Total","Total",291.582010978362,1566,120.609180149455,17484.6279313817,447855.097747803,""
"year",2007,"country","SLV","SLV-EHPM","inglaboral_formales","rural","Total","men","Total","15_64","Total","Total","Total",256.499306858648,1193,101.248219326917,10296.3512705332,303773.070037842,""
"year",2007,"country","SLV","SLV-EHPM","inglaboral_formales","urban","Total","men","Total","15_64","Total","Total","Total",442.14318940039,2758,210.495594003034,26595.8840182788,1113515.40002441,""
"year",2007,"country","SLV","SLV-EHPM","inglaboral_formales","rural","Total","women","Total","15_64","Total","Total","Total",239.295778054608,575,88.5408243780403,6117.5285918316,135860.219955444,""
"year",2007,"country","SLV","SLV-EHPM","inglaboral_formales","urban","Total","women","Total","15_64","Total","Total","Total",373.283200241245,2141,156.388723738855,20614.7389210166,808741.091799736,""
"year",2007,"country","SLV","SLV-EHPM","inglaboral_formales","rural","Total","Total","Total","15_64","Total","Total","Total",251.545073330907,1768,75.391562308145,9256.06678571686,439633.289993286,""
"year",2007,"country","SLV","SLV-EHPM","inglaboral_formales","urban","Total","Total","Total","15_64","Total","Total","Total",412.047685709283,4899,136.88086396638,24730.18377719,1922256.49182415,""
"year",2007,"country","SLV","SLV-EHPM","inglaboral_formales","rural","Total","men","Total","15_24","Total","Total","Total",203.082615771143,246,144.212506201116,8327.16781051488,49237.5999908447,""
"year",2007,"country","SLV","SLV-EHPM","inglaboral_formales","urban","Total","men","Total","15_24","Total","Total","Total",231.291324729138,429,124.228740290212,11893.6684440118,100735.929977417,""
"year",2007,"country","SLV","SLV-EHPM","inglaboral_formales","rural","Total","men","Total","25_64","Total","Total","Total",270.142951919559,947,121.523916672871,10481.514466167,254535.470046997,""
"year",2007,"country","SLV","SLV-EHPM","inglaboral_formales","urban","Total","men","Total","25_64","Total","Total","Total",481.482211716548,2329,247.537525533813,26368.0173037927,1012779.470047,""
"year",2007,"country","SLV","SLV-EHPM","inglaboral_formales","rural","Total","women","Total","15_24","Total","Total","Total",189.150942755822,162,109.783975253292,5211.36916675191,30999.7499847412,""
"year",2007,"country","SLV","SLV-EHPM","inglaboral_formales","urban","Total","women","Total","15_24","Total","Total","Total",247.170546610903,323,238.826458283155,17662.938279616,87228.959777832,""
"year",2007,"country","SLV","SLV-EHPM","inglaboral_formales","rural","Total","women","Total","25_64","Total","Total","Total",260.270545211338,413,115.805725777225,6177.18969424987,104860.469970703,""
"year",2007,"country","SLV","SLV-EHPM","inglaboral_formales","urban","Total","women","Total","25_64","Total","Total","Total",393.475824229437,1818,177.541589435858,20613.0489147823,721512.132021904,""
"year",2007,"country","SLV","SLV-EHPM","inglaboral_formales","rural","Total","Total","Total","15_24","Total","Total","Total",197.933523585313,408,98.4665014061936,7347.28440245302,80237.3499755859,""
"year",2007,"country","SLV","SLV-EHPM","inglaboral_formales","urban","Total","Total","Total","15_24","Total","Total","Total",237.726905600213,752,123.062628211067,14864.3462167604,187964.889755249,""
"year",2007,"country","SLV","SLV-EHPM","inglaboral_formales","rural","Total","Total","Total","25_64","Total","Total","Total",267.540323492998,1360,93.1530681666933,9443.6010528497,359395.9400177,""
"year",2007,"country","SLV","SLV-EHPM","inglaboral_formales","urban","Total","Total","Total","25_64","Total","Total","Total",442.529791750963,4147,159.167904517063,24703.9897564338,1734291.6020689,""
"year",2007,"country","SLV","SLV-EHPM","inglaboral_formales","rural","Total","men","Total","Total","Total","Total","Total",256.499306858648,1193,101.248219326917,10296.3512705332,303773.070037842,""
"year",2007,"country","SLV","SLV-EHPM","inglaboral_formales","urban","Total","men","Total","Total","Total","Total","Total",442.14318940039,2758,210.495594003034,26595.8840182788,1113515.40002441,""
"year",2007,"country","SLV","SLV-EHPM","inglaboral_formales","rural","Total","women","Total","Total","Total","Total","Total",239.295778054608,575,88.5408243780403,6117.5285918316,135860.219955444,""
"year",2007,"country","SLV","SLV-EHPM","inglaboral_formales","urban","Total","women","Total","Total","Total","Total","Total",373.283200241245,2141,156.388723738855,20614.7389210166,808741.091799736,""
"year",2007,"country","SLV","SLV-EHPM","inglaboral_formales","rural","Total","Total","Total","Total","Total","Total","Total",251.545073330907,1768,75.391562308145,9256.06678571686,439633.289993286,""
"year",2007,"country","SLV","SLV-EHPM","inglaboral_formales","urban","Total","Total","Total","Total","Total","Total","Total",412.047685709283,4899,136.88086396638,24730.18377719,1922256.49182415,""
"year",2007,"country","SLV","SLV-EHPM","inglaboral_formales","Total","quintile_1","men","Total","15_29","Total","Total","Total",138.432438380282,32,174.593638728742,6011.6641628206,4585.5,""
"year",2007,"country","SLV","SLV-EHPM","inglaboral_formales","Total","quintile_2","men","Total","15_29","Total","Total","Total",170.175926572206,159,127.180429139249,8945.40056565112,27334.5,""
"year",2007,"country","SLV","SLV-EHPM","inglaboral_formales","Total","quintile_3","men","Total","15_29","Total","Total","Total",200.486820613213,258,117.091269919411,8368.01759776377,51788.8100128174,""
"year",2007,"country","SLV","SLV-EHPM","inglaboral_formales","Total","quintile_4","men","Total","15_29","Total","Total","Total",222.018353023074,372,132.204370253206,11185.0952670262,82508.8499755859,""
"year",2007,"country","SLV","SLV-EHPM","inglaboral_formales","Total","quintile_5","men","Total","15_29","Total","Total","Total",394.709842931792,522,301.009197934353,18174.9052201201,186429.940002441,""
"year",2007,"country","SLV","SLV-EHPM","inglaboral_formales","Total","quintile_1","women","Total","15_29","Total","Total","Total",174.948814992317,17,384.949312994545,7146.91757699102,2555.39999389648,""
"year",2007,"country","SLV","SLV-EHPM","inglaboral_formales","Total","quintile_2","women","Total","15_29","Total","Total","Total",165.852355842876,102,128.143797750311,6744.11446601084,17251.1999816895,""
"year",2007,"country","SLV","SLV-EHPM","inglaboral_formales","Total","quintile_3","women","Total","15_29","Total","Total","Total",175.895580179066,152,127.03533540805,7691.22093580285,26533.1199798584,""
"year",2007,"country","SLV","SLV-EHPM","inglaboral_formales","Total","quintile_4","women","Total","15_29","Total","Total","Total",200.550803475353,257,129.768159030327,10014.3714136566,50010.9999847412,""
"year",2007,"country","SLV","SLV-EHPM","inglaboral_formales","Total","quintile_5","women","Total","15_29","Total","Total","Total",328.99487855685,468,213.579439792057,14136.2026632443,162211.997787476,""
"year",2007,"country","SLV","SLV-EHPM","inglaboral_formales","Total","quintile_1","Total","Total","15_29","Total","Total","Total",150.011872502824,49,170.824590778496,6568.27242649603,7140.89999389648,""
"year",2007,"country","SLV","SLV-EHPM","inglaboral_formales","Total","quintile_2","Total","Total","15_29","Total","Total","Total",168.674911107576,261,93.4126200870959,8204.13411085532,44585.6999816895,""
"year",2007,"country","SLV","SLV-EHPM","inglaboral_formales","Total","quintile_3","Total","Total","15_29","Total","Total","Total",191.735981022261,410,87.9106178773986,8185.18961083079,78321.9299926758,""
"year",2007,"country","SLV","SLV-EHPM","inglaboral_formales","Total","quintile_4","Total","Total","15_29","Total","Total","Total",213.337614716697,629,94.5982928614724,10792.1687206802,132519.849960327,""
"year",2007,"country","SLV","SLV-EHPM","inglaboral_formales","Total","quintile_5","Total","Total","15_29","Total","Total","Total",364.810684933402,990,189.831033385623,16798.2785494306,348641.937789917,""
"year",2007,"country","SLV","SLV-EHPM","inglaboral_formales","Total","quintile_1","men","Total","15_64","Total","Total","Total",160.178657074341,113,142.96861085494,7944.76173419387,18220.5,""
"year",2007,"country","SLV","SLV-EHPM","inglaboral_formales","Total","quintile_2","men","Total","15_64","Total","Total","Total",189.20212847472,437,83.9519406425395,8590.91203971214,82768.4400024414,""
"year",2007,"country","SLV","SLV-EHPM","inglaboral_formales","Total","quintile_3","men","Total","15_64","Total","Total","Total",226.586546882037,637,83.1487570648114,8482.15294916188,145480.830001831,""
"year",2007,"country","SLV","SLV-EHPM","inglaboral_formales","Total","quintile_4","men","Total","15_64","Total","Total","Total",269.650387220111,1006,89.0979598147311,10092.6498375293,273736.369979858,""
"year",2007,"country","SLV","SLV-EHPM","inglaboral_formales","Total","quintile_5","men","Total","15_64","Total","Total","Total",587.562804341312,1735,338.902031233357,24896.6810877086,890304.330078125,""
"year",2007,"country","SLV","SLV-EHPM","inglaboral_formales","Total","quintile_1","women","Total","15_64","Total","Total","Total",161.907006839567,35,272.011749405032,8078.22479696425,5177.09999370575,""
"year",2007,"country","SLV","SLV-EHPM","inglaboral_formales","Total","quintile_2","women","Total","15_64","Total","Total","Total",173.599512872953,181,137.856156693567,9520.31629323387,31047.1999816895,""
"year",2007,"country","SLV","SLV-EHPM","inglaboral_formales","Total","quintile_3","women","Total","15_64","Total","Total","Total",184.054730829466,332,96.7013054024553,9030.97622154313,63032.3199920654,""
